Слово,relation,knowledge,relation_strength,vision,sound,skin,taste,smell
разъезженный,0.36363636363636365,1.0,0.3333333333333333,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.0,0.0
разъёмный,0.38636363636363635,1.0,0.6666666666666666,0.6363636363636364,0.08333333333333333,0.45454545454545453,0.0,0.09090909090909091
разъярённый,0.36363636363636365,1.0,0.3333333333333333,1.0,0.5454545454545454,0.0,0.0,0.0
ракитовый,0.4523809523809524,0.9545454545454546,0.6666666666666666,0.7,0.0,0.3,0.08333333333333333,0.5
раковый,0.3181818181818182,1.0,0.3333333333333333,0.8181818181818182,0.0,0.5454545454545454,0.5,0.2727272727272727
ракушечный,0.38636363636363635,1.0,0.6666666666666666,1.0,0.18181818181818182,0.6666666666666666,0.18181818181818182,0.2727272727272727
рамочный,0.38636363636363635,1.0,0.6666666666666666,0.9166666666666666,0.0,0.18181818181818182,0.0,0.0
раневой,0.38461538461538464,0.8863636363636364,0.3333333333333333,0.5454545454545454,0.0,0.0,0.0,0.0
раненый,0.5454545454545454,1.0,0.6666666666666666,0.9,0.23076923076923078,0.4,0.0,0.09090909090909091
ранимый,0.38636363636363635,1.0,0.6666666666666666,0.18181818181818182,0.1,0.07692307692307693,0.0,0.09090909090909091
ранний,0.3409090909090909,1.0,0.3333333333333333,0.5454545454545454,0.1,0.0,0.09090909090909091,0.08333333333333333
раскаленный,0.6363636363636364,1.0,1.0,0.5833333333333334,0.07692307692307693,0.8181818181818182,0.1,0.0
раскатистый,0.5454545454545454,1.0,0.6666666666666666,0.5,0.3,0.0,0.0,0.08333333333333333
раскидистый,0.5,1.0,0.6666666666666666,1.0,0.2,0.16666666666666666,0.08333333333333333,0.0
раскидной,0.38636363636363635,1.0,0.6666666666666666,0.4166666666666667,0.0,0.45454545454545453,0.0,0.0
раскладной,0.36363636363636365,1.0,0.3333333333333333,0.7272727272727273,0.09090909090909091,0.7272727272727273,0.09090909090909091,0.08333333333333333
раскладочный,0.36363636363636365,1.0,0.3333333333333333,0.5454545454545454,0.09090909090909091,0.3,0.0,0.0
раскованный,0.4090909090909091,1.0,0.6666666666666666,0.5833333333333334,0.4,0.15384615384615385,0.0,0.2727272727272727
раскормленный,0.5227272727272727,1.0,0.6666666666666666,0.75,0.08333333333333333,0.2,0.09090909090909091,0.18181818181818182
раскоряченный,0.5,1.0,0.6666666666666666,0.6666666666666666,0.0,0.45454545454545453,0.0,0.0
раскосмаченный,0.47619047619047616,0.9545454545454546,0.6666666666666666,0.7,0.1,0.3076923076923077,0.09090909090909091,0.0
раскосый,0.5909090909090909,1.0,0.6666666666666666,0.9090909090909091,0.1,0.16666666666666666,0.0,0.0
раскрашенный,0.5909090909090909,1.0,0.6666666666666666,0.8333333333333334,0.08333333333333333,0.1,0.0,0.0
раскройный,0.3181818181818182,1.0,0.3333333333333333,0.8333333333333334,0.0,0.0,0.0,0.0
раскрытый,0.4318181818181818,1.0,0.6666666666666666,0.8333333333333334,0.0,0.45454545454545453,0.0,0.09090909090909091
расовый,0.3181818181818182,1.0,0.3333333333333333,0.6,0.18181818181818182,0.0,0.07692307692307693,0.09090909090909091
распашной,0.38636363636363635,1.0,0.6666666666666666,0.6363636363636364,0.0,0.09090909090909091,0.0,0.09090909090909091
распевный,0.4772727272727273,1.0,0.6666666666666666,0.1,0.45454545454545453,0.0,0.0,0.0
расписной,0.5454545454545454,1.0,0.6666666666666666,0.8,0.0,0.3,0.0,0.0
распластанный,0.45454545454545453,1.0,0.6666666666666666,0.45454545454545453,0.0,0.3333333333333333,0.0,0.0
расплывчатый,0.5,1.0,0.6666666666666666,1.0,0.16666666666666666,0.2,0.18181818181818182,0.0
распознаваемый,0.4772727272727273,1.0,0.6666666666666666,0.6666666666666666,0.5,0.45454545454545453,0.18181818181818182,0.6
располагающий,0.3181818181818182,1.0,0.3333333333333333,0.4,0.23076923076923078,0.1,0.0,0.09090909090909091
расположенный,0.3409090909090909,1.0,0.3333333333333333,0.6363636363636364,0.0,0.25,0.07692307692307693,0.0
распрекрасный,0.4090909090909091,1.0,0.6666666666666666,0.5,0.25,0.1,0.18181818181818182,0.18181818181818182
распростёртый,0.3409090909090909,1.0,0.3333333333333333,0.4,0.25,0.18181818181818182,0.0,0.0
распухлый,0.75,1.0,1.0,0.5833333333333334,0.0,0.75,0.0,0.0
распущенный,0.36363636363636365,1.0,0.3333333333333333,0.8,0.09090909090909091,0.4166666666666667,0.0,0.08333333333333333
распылённый,0.5,1.0,0.6666666666666666,0.5,0.0,0.16666666666666666,0.09090909090909091,0.2
рассветный,0.4772727272727273,1.0,0.6666666666666666,0.8181818181818182,0.25,0.0,0.08333333333333333,0.09090909090909091
рассерженный,0.4772727272727273,1.0,0.6666666666666666,0.7692307692307693,0.6,0.09090909090909091,0.0,0.0
рассеянный,0.5,1.0,0.6666666666666666,0.7272727272727273,0.08333333333333333,0.0,0.09090909090909091,0.0
расслабленный,0.5681818181818182,1.0,0.6666666666666666,0.75,0.16666666666666666,0.09090909090909091,0.0,0.0
расстроенный,0.4090909090909091,1.0,0.6666666666666666,0.9,0.5454545454545454,0.0,0.08333333333333333,0.0
рассыпной,0.5909090909090909,1.0,0.6666666666666666,0.9090909090909091,0.08333333333333333,0.6,0.16666666666666666,0.0
рассыпчатый,0.6136363636363636,1.0,0.6666666666666666,0.8181818181818182,0.2,0.5833333333333334,0.07692307692307693,0.0
растворимый,0.5,1.0,0.6666666666666666,0.5833333333333334,0.07692307692307693,0.18181818181818182,0.4,0.1
растерзанный,0.4772727272727273,1.0,0.6666666666666666,0.9,0.1,0.38461538461538464,0.09090909090909091,0.0
растерянный,0.4090909090909091,1.0,0.6666666666666666,0.6,0.2727272727272727,0.09090909090909091,0.07692307692307693,0.0
растирочный,0.38636363636363635,1.0,0.6666666666666666,0.5,0.07692307692307693,0.09090909090909091,0.0,0.3
растительноядный,0.3409090909090909,1.0,0.3333333333333333,0.36363636363636365,0.0,0.0,0.3333333333333333,0.2727272727272727
растительный,0.45454545454545453,1.0,0.6666666666666666,0.9090909090909091,0.0,0.3076923076923077,0.7272727272727273,0.4
растленный,0.32558139534883723,0.9772727272727273,0.3333333333333333,0.3333333333333333,0.0,0.09090909090909091,0.0,0.2727272727272727
расторопный,0.3181818181818182,1.0,0.3333333333333333,0.2,0.0,0.0,0.0,0.0
растрёпанный,0.5909090909090909,1.0,0.6666666666666666,1.0,0.0,0.45454545454545453,0.0,0.0
растроганный,0.38636363636363635,1.0,0.6666666666666666,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.0,0.0
растяжимый,0.5681818181818182,1.0,0.6666666666666666,0.3,0.5,0.6666666666666666,0.08333333333333333,0.0
растяжной,0.38636363636363635,1.0,0.6666666666666666,0.5833333333333334,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.0
растянутый,0.5909090909090909,1.0,0.6666666666666666,0.9,0.36363636363636365,0.5833333333333334,0.0,0.0
расфуфыренный,0.45454545454545453,1.0,0.6666666666666666,0.75,0.16666666666666666,0.09090909090909091,0.0,0.09090909090909091
расхлябанный,0.32558139534883723,0.9772727272727273,0.3333333333333333,0.7272727272727273,0.2727272727272727,0.0,0.0,0.07692307692307693
расчёсанный,0.5681818181818182,1.0,0.6666666666666666,0.7777777777777778,0.09090909090909091,0.45454545454545453,0.0,0.08333333333333333
расчудесный,0.32558139534883723,0.9772727272727273,0.3333333333333333,0.36363636363636365,0.16666666666666666,0.2,0.09090909090909091,0.0
расшатанный,0.5,1.0,0.6666666666666666,0.5,0.08333333333333333,0.6363636363636364,0.0,0.08333333333333333
расшивной,0.4090909090909091,1.0,0.6666666666666666,0.46153846153846156,0.0,0.25,0.0,0.0
расширенный,0.45454545454545453,1.0,0.6666666666666666,0.5833333333333334,0.2,0.4166666666666667,0.0,0.0
расшитый,0.5227272727272727,1.0,0.6666666666666666,0.8461538461538461,0.0,0.45454545454545453,0.0,0.0
рафинадный,0.46511627906976744,0.9772727272727273,0.6666666666666666,0.5454545454545454,0.0,0.5,0.7,0.5833333333333334
рафинированный,0.5227272727272727,1.0,0.6666666666666666,0.5,0.0,0.3,0.7272727272727273,0.3333333333333333
рахитический,0.4523809523809524,0.9545454545454546,0.6666666666666666,0.5,0.0,0.07692307692307693,0.0,0.0
рахитичный,0.4523809523809524,0.9545454545454546,0.6666666666666666,0.8,0.0,0.2727272727272727,0.08333333333333333,0.0
рачий,0.358974358974359,0.8863636363636364,0.3333333333333333,0.45454545454545453,0.0,0.2,0.6363636363636364,0.4166666666666667
рваный,0.5681818181818182,1.0,0.6666666666666666,0.8461538461538461,0.09090909090909091,0.5454545454545454,0.1,0.09090909090909091
рвотный,0.7045454545454546,1.0,1.0,0.4166666666666667,0.16666666666666666,0.0,0.36363636363636365,0.7
реальный,0.38636363636363635,1.0,0.6666666666666666,0.5454545454545454,0.4,0.5,0.09090909090909091,0.25
рёберный,0.5454545454545454,1.0,0.6666666666666666,0.5833333333333334,0.08333333333333333,0.6363636363636364,0.1,0.0
ребрастый,0.4594594594594595,0.8409090909090909,0.6666666666666666,0.8181818181818182,0.0,0.36363636363636365,0.3076923076923077,0.0
ребристый,0.5909090909090909,1.0,0.6666666666666666,0.8181818181818182,0.0,0.7272727272727273,0.16666666666666666,0.0
ребяческий,0.3409090909090909,1.0,0.3333333333333333,0.2,0.5,0.18181818181818182,0.0,0.09090909090909091
ребячливый,0.3409090909090909,1.0,0.3333333333333333,0.5384615384615384,0.5454545454545454,0.0,0.0,0.0
ревенный,0.40540540540540543,0.8409090909090909,0.3333333333333333,0.3,0.36363636363636365,0.09090909090909091,0.15384615384615385,0.2727272727272727
ревматический,0.4772727272727273,1.0,0.6666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0
ревностный,0.3409090909090909,1.0,0.3333333333333333,0.46153846153846156,0.45454545454545453,0.0,0.0,0.09090909090909091
револьверный,0.3181818181818182,1.0,0.3333333333333333,0.7692307692307693,0.45454545454545453,0.4,0.0,0.25
регулярный,0.3181818181818182,1.0,0.3333333333333333,0.3,0.3,0.07692307692307693,0.0,0.0
редечный,0.5789473684210527,0.8636363636363636,0.6666666666666666,0.5,0.0,0.23076923076923078,0.7272727272727273,0.5833333333333334
редкий,0.4090909090909091,1.0,0.6666666666666666,1.0,0.25,0.5,0.46153846153846156,0.18181818181818182
редковолосый,0.5681818181818182,1.0,0.6666666666666666,0.9,0.09090909090909091,0.8181818181818182,0.0,0.0
редкозубый,0.45454545454545453,1.0,0.6666666666666666,0.5833333333333334,0.0,0.3333333333333333,0.0,0.0
редкослойный,0.4318181818181818,1.0,0.6666666666666666,0.5833333333333334,0.0,0.18181818181818182,0.4166666666666667,0.0
редкостный,0.4318181818181818,1.0,0.6666666666666666,0.7,0.3333333333333333,0.1,0.23076923076923078,0.18181818181818182
редкостойный,0.3181818181818182,1.0,0.3333333333333333,0.36363636363636365,0.09090909090909091,0.08333333333333333,0.3333333333333333,0.2
редуцированный,0.32558139534883723,0.9772727272727273,0.3333333333333333,0.7,0.0,0.15384615384615385,0.0,0.0
реечный,0.4772727272727273,1.0,0.6666666666666666,0.7272727272727273,0.0,0.7,0.0,0.0
режущий,0.6136363636363636,1.0,0.6666666666666666,1.0,0.7,0.8333333333333334,0.08333333333333333,0.09090909090909091
резальный,0.38636363636363635,1.0,0.6666666666666666,0.4,0.08333333333333333,0.2727272727272727,0.0,0.08333333333333333
резаный,0.5227272727272727,1.0,0.6666666666666666,0.9090909090909091,0.3333333333333333,0.5454545454545454,0.2727272727272727,0.0
резательный,0.3181818181818182,1.0,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.5454545454545454,0.1,0.09090909090909091
резвый,0.5454545454545454,1.0,0.6666666666666666,0.75,0.3333333333333333,0.0,0.0,0.18181818181818182
резинковый,0.3488372093023256,0.9772727272727273,0.3333333333333333,0.5833333333333334,0.0,0.45454545454545453,0.2,0.18181818181818182
резинный,0.5681818181818182,1.0,0.6666666666666666,0.7272727272727273,0.07692307692307693,0.6,0.2727272727272727,0.5454545454545454
резиновый,0.6590909090909091,1.0,1.0,0.9166666666666666,0.0,0.9090909090909091,0.5454545454545454,0.8181818181818182
резкий,0.6136363636363636,1.0,0.6666666666666666,0.36363636363636365,0.6363636363636364,0.2727272727272727,0.2727272727272727,0.9166666666666666
резной,0.5681818181818182,1.0,0.6666666666666666,0.6666666666666666,0.09090909090909091,0.5454545454545454,0.18181818181818182,0.18181818181818182
резонансный,0.3488372093023256,0.9772727272727273,0.3333333333333333,0.08333333333333333,0.5833333333333334,0.0,0.09090909090909091,0.0
резочный,0.38636363636363635,1.0,0.6666666666666666,0.6666666666666666,0.2727272727272727,0.25,0.0,0.0
резцовый,0.3409090909090909,1.0,0.3333333333333333,0.75,0.09090909090909091,0.4166666666666667,0.0,0.0
резьбовой,0.4318181818181818,1.0,0.6666666666666666,0.9166666666666666,0.08333333333333333,0.5,0.09090909090909091,0.09090909090909091
рельефный,0.5227272727272727,1.0,0.6666666666666666,0.9090909090909091,0.0,0.8,0.09090909090909091,0.0
рельсовый,0.3181818181818182,1.0,0.3333333333333333,0.7,0.09090909090909091,0.3333333333333333,0.0,0.09090909090909091
ременчатый,0.3409090909090909,1.0,0.3333333333333333,0.75,0.09090909090909091,0.5454545454545454,0.1,0.08333333333333333
ремешковый,0.36363636363636365,1.0,0.3333333333333333,0.6923076923076923,0.1,0.36363636363636365,0.0,0.0
рентгеновский,0.3181818181818182,1.0,0.3333333333333333,0.6363636363636364,0.0,0.09090909090909091,0.0,0.0
репейный,0.6136363636363636,1.0,0.6666666666666666,0.7272727272727273,0.0,0.45454545454545453,0.16666666666666666,0.5454545454545454
репный,0.47619047619047616,0.9545454545454546,0.6666666666666666,0.6666666666666666,0.0,0.45454545454545453,0.45454545454545453,0.6
реповый,0.5,1.0,0.6666666666666666,1.0,0.0,0.4166666666666667,0.6666666666666666,0.5
рептильный,0.35714285714285715,0.9545454545454546,0.3333333333333333,0.6,0.0,0.16666666666666666,0.09090909090909091,0.0
репчатый,0.4772727272727273,1.0,0.6666666666666666,0.5833333333333334,0.08333333333333333,0.6,0.8181818181818182,0.6363636363636364
реснитчатый,0.4772727272727273,1.0,0.6666666666666666,0.6363636363636364,0.0,0.9166666666666666,0.0,0.0
ресничный,0.5227272727272727,1.0,0.6666666666666666,0.9,0.0,0.5454545454545454,0.0,0.0
респираторный,0.3181818181818182,1.0,0.3333333333333333,0.5,0.0,0.16666666666666666,0.0,0.2727272727272727
рессорный,0.37209302325581395,0.9772727272727273,0.3333333333333333,0.5,0.09090909090909091,0.16666666666666666,0.0,0.0
рефлексивный,0.38636363636363635,1.0,0.6666666666666666,0.25,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091
рефлексный,0.36363636363636365,1.0,0.3333333333333333,0.6153846153846154,0.08333333333333333,0.0,0.0,0.0
рефлективный,0.3409090909090909,1.0,0.3333333333333333,0.36363636363636365,0.0,0.0,0.08333333333333333,0.0
рефлекторный,0.4090909090909091,1.0,0.6666666666666666,0.5,0.0,0.3,0.0,0.07692307692307693
рецептный,0.36363636363636365,1.0,0.3333333333333333,0.2,0.0,0.08333333333333333,0.25,0.09090909090909091
речевой,0.5227272727272727,1.0,0.6666666666666666,0.3,0.2727272727272727,0.0,0.0,0.0
речивый,0.47619047619047616,0.9545454545454546,0.6666666666666666,0.15384615384615385,0.6666666666666666,0.0,0.0,0.0
речистый,0.5227272727272727,1.0,0.6666666666666666,0.25,0.9090909090909091,0.0,0.0,0.1
речитативный,0.37209302325581395,0.9772727272727273,0.3333333333333333,0.16666666666666666,0.5454545454545454,0.09090909090909091,0.0,0.0
речной,0.4090909090909091,1.0,0.6666666666666666,0.7272727272727273,0.5454545454545454,0.2,0.08333333333333333,0.6666666666666666
решётный,0.4090909090909091,1.0,0.6666666666666666,0.9,0.0,0.5833333333333334,0.0,0.0
решётчатый,0.4772727272727273,1.0,0.6666666666666666,0.9166666666666666,0.0,0.6363636363636364,0.09090909090909091,0.09090909090909091
решительный,0.3409090909090909,1.0,0.3333333333333333,0.5,0.4,0.0,0.09090909090909091,0.0
ржавчинный,0.5454545454545454,1.0,0.6666666666666666,1.0,0.08333333333333333,0.5833333333333334,0.1,0.4
ржавый,0.7727272727272727,1.0,1.0,0.9,0.2727272727272727,0.25,0.4166666666666667,0.18181818181818182
ржаной,0.6818181818181818,1.0,1.0,0.8888888888888888,0.0,0.07692307692307693,1.0,0.75
рикошетный,0.35714285714285715,0.9545454545454546,0.3333333333333333,0.45454545454545453,0.07692307692307693,0.1,0.0,0.0
рисовальный,0.4772727272727273,1.0,0.6666666666666666,0.9,0.1,0.08333333333333333,0.07692307692307693,0.0
рисованный,0.5227272727272727,1.0,0.6666666666666666,0.5454545454545454,0.08333333333333333,0.2,0.09090909090909091,0.08333333333333333
рисовый,0.7045454545454546,1.0,1.0,1.0,0.09090909090909091,0.5,1.0,0.6363636363636364
рисуночный,0.4318181818181818,1.0,0.6666666666666666,0.8461538461538461,0.0,0.0,0.0,0.0
рисунчатый,0.5227272727272727,1.0,0.6666666666666666,0.9090909090909091,0.0,0.2,0.0,0.0
ритмический,0.5227272727272727,1.0,0.6666666666666666,0.2,0.6363636363636364,0.0,0.0,0.0
ритмичный,0.6363636363636364,1.0,1.0,0.16666666666666666,0.9166666666666666,0.0,0.0,0.0
рифлёный,0.6363636363636364,1.0,1.0,0.9166666666666666,0.0,0.5384615384615384,0.09090909090909091,0.0
рифмованный,0.38636363636363635,1.0,0.6666666666666666,0.23076923076923078,0.5833333333333334,0.09090909090909091,0.0,0.0
робкий,0.45454545454545453,1.0,0.6666666666666666,0.5833333333333334,0.6363636363636364,0.1,0.0,0.15384615384615385
ровный,0.75,1.0,1.0,1.0,0.45454545454545453,0.6363636363636364,0.08333333333333333,0.0
рогастый,0.5116279069767442,0.9772727272727273,0.6666666666666666,0.9090909090909091,0.16666666666666666,0.75,0.0,0.0
рогатый,0.45454545454545453,1.0,0.6666666666666666,0.9090909090909091,0.16666666666666666,0.8,0.0,0.08333333333333333
роговой,0.5,1.0,0.6666666666666666,0.7,0.1,0.25,0.0,0.08333333333333333
рогожный,0.4418604651162791,0.9772727272727273,0.6666666666666666,0.6,0.0,0.36363636363636365,0.0,0.07692307692307693
родимый,0.3409090909090909,1.0,0.3333333333333333,0.5384615384615384,0.18181818181818182,0.0,0.0,0.0
родниковый,0.45454545454545453,1.0,0.6666666666666666,0.5833333333333334,0.2,0.25,0.7272727272727273,0.18181818181818182
родной,0.36363636363636365,1.0,0.3333333333333333,0.5833333333333334,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.2727272727272727
роевой,0.3488372093023256,0.9772727272727273,0.3333333333333333,0.6363636363636364,0.36363636363636365,0.2,0.08333333333333333,0.0
рожистый,0.4634146341463415,0.9318181818181818,0.6666666666666666,0.7,0.0,0.18181818181818182,0.0,0.0
рожковый,0.4318181818181818,1.0,0.6666666666666666,0.5,0.3076923076923077,0.36363636363636365,0.2,0.1
розмаринный,0.6511627906976745,0.9772727272727273,1.0,0.5,0.0,0.0,0.25,0.8181818181818182
розмариновый,0.7441860465116279,0.9772727272727273,1.0,0.3076923076923077,0.0,0.0,0.6363636363636364,0.6
розный,0.48717948717948717,0.8863636363636364,0.6666666666666666,0.5454545454545454,0.0,0.0,0.16666666666666666,0.0
розоволицый,0.6136363636363636,1.0,0.6666666666666666,0.8333333333333334,0.0,0.08333333333333333,0.0,0.0
розовощёкий,0.5454545454545454,1.0,0.6666666666666666,1.0,0.07692307692307693,0.0,0.0,0.09090909090909091
розовый,0.8181818181818182,1.0,1.0,0.9090909090909091,0.0,0.0,0.09090909090909091,0.08333333333333333
роистый,0.4418604651162791,0.9772727272727273,0.6666666666666666,0.4166666666666667,0.0,0.16666666666666666,0.08333333333333333,0.0
роковой,0.3181818181818182,1.0,0.3333333333333333,0.09090909090909091,0.5,0.2,0.09090909090909091,0.08333333333333333
роликовый,0.3409090909090909,1.0,0.3333333333333333,0.75,0.2727272727272727,0.9,0.0,0.07692307692307693
романсный,0.3181818181818182,1.0,0.3333333333333333,0.18181818181818182,0.6363636363636364,0.0,0.0,0.0
романтичный,0.3409090909090909,1.0,0.3333333333333333,0.8461538461538461,0.4166666666666667,0.0,0.0,0.2727272727272727
ромашковый,0.75,1.0,1.0,0.75,0.09090909090909091,0.6,0.8,0.7692307692307693
ромбический,0.5227272727272727,1.0,0.6666666666666666,0.7,0.0,0.7272727272727273,0.0,0.0
ромбовидный,0.7272727272727273,1.0,1.0,0.8181818181818182,0.0,0.45454545454545453,0.0,0.0
ромбовый,0.5454545454545454,1.0,0.6666666666666666,1.0,0.0,0.8,0.15384615384615385,0.09090909090909091
ромбоидальный,0.4883720930232558,0.9772727272727273,0.6666666666666666,0.8,0.0,0.45454545454545453,0.0,0.0
ромбоидный,0.36585365853658536,0.9318181818181818,0.3333333333333333,0.8181818181818182,0.0,0.5833333333333334,0.0,0.0
ромовый,0.6511627906976745,0.9772727272727273,1.0,0.15384615384615385,0.0,0.09090909090909091,0.8181818181818182,0.7272727272727273
росистый,0.5116279069767442,0.9772727272727273,0.6666666666666666,0.5,0.0,0.5454545454545454,0.4166666666666667,0.1
роскошный,0.4318181818181818,1.0,0.6666666666666666,0.8333333333333334,0.18181818181818182,0.18181818181818182,0.25,0.2
рослый,0.5681818181818182,1.0,0.6666666666666666,0.9,0.0,0.6363636363636364,0.0,0.0
россыпный,0.4318181818181818,1.0,0.6666666666666666,0.7272727272727273,0.16666666666666666,0.5,0.36363636363636365,0.0
ростковый,0.36363636363636365,1.0,0.3333333333333333,0.6,0.0,0.23076923076923078,0.08333333333333333,0.09090909090909091
ростовой,0.34146341463414637,0.9318181818181818,0.3333333333333333,0.4166666666666667,0.0,0.07692307692307693,0.0,0.0
росяной,0.5348837209302325,0.9772727272727273,0.6666666666666666,0.4166666666666667,0.09090909090909091,0.45454545454545453,0.4,0.25
ротный,0.36363636363636365,1.0,0.3333333333333333,0.5454545454545454,0.16666666666666666,0.0,0.0,0.1
ротовой,0.4318181818181818,1.0,0.6666666666666666,0.7,0.3333333333333333,0.6363636363636364,0.08333333333333333,0.36363636363636365
рояльный,0.4186046511627907,0.9772727272727273,0.6666666666666666,0.9230769230769231,0.45454545454545453,0.2727272727272727,0.0,0.0
ртутный,0.4772727272727273,1.0,0.6666666666666666,0.6,0.0,0.2727272727272727,0.0,0.38461538461538464
рубашечный,0.36363636363636365,1.0,0.3333333333333333,0.7,0.0,0.45454545454545453,0.0,0.0
рубероидный,0.42857142857142855,0.9545454545454546,0.6666666666666666,1.0,0.07692307692307693,0.6363636363636364,0.0,0.3
рубероидовый,0.3953488372093023,0.9772727272727273,0.6666666666666666,0.6666666666666666,0.0,0.45454545454545453,0.0,0.36363636363636365
рубиновый,0.6363636363636364,1.0,1.0,0.9090909090909091,0.09090909090909091,0.3333333333333333,0.0,0.09090909090909091
рубленый,0.5227272727272727,1.0,0.6666666666666666,0.9,0.0,0.46153846153846156,0.08333333333333333,0.0
рубочный,0.3902439024390244,0.9318181818181818,0.3333333333333333,0.5,0.0,0.36363636363636365,0.0,0.0
рубцеватый,0.5454545454545454,1.0,0.6666666666666666,0.75,0.0,0.5454545454545454,0.0,0.0
рубчатый,0.5227272727272727,1.0,0.6666666666666666,0.8,0.0,0.6666666666666666,0.0,0.0
ругательный,0.4090909090909091,1.0,0.6666666666666666,0.2,0.9090909090909091,0.0,0.0,0.0
ругательский,0.3409090909090909,1.0,0.3333333333333333,0.18181818181818182,0.6363636363636364,0.0,0.0,0.0
рудный,0.3181818181818182,1.0,0.3333333333333333,0.25,0.0,0.25,0.0,0.1
рудоносный,0.3181818181818182,1.0,0.3333333333333333,0.4,0.0,0.18181818181818182,0.0,0.0
ружейный,0.3488372093023256,0.9772727272727273,0.3333333333333333,0.5454545454545454,0.3,0.4166666666666667,0.0,0.09090909090909091
рукавный,0.3409090909090909,1.0,0.3333333333333333,0.6363636363636364,0.0,0.3333333333333333,0.0,0.0
рукастый,0.38636363636363635,1.0,0.6666666666666666,0.5833333333333334,0.16666666666666666,0.5454545454545454,0.0,0.0
рукодельный,0.38636363636363635,1.0,0.6666666666666666,0.6363636363636364,0.2,0.25,0.09090909090909091,0.0
рукописный,0.4090909090909091,1.0,0.6666666666666666,0.9166666666666666,0.09090909090909091,0.2727272727272727,0.0,0.0
рукотворный,0.38636363636363635,1.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.0,0.0
рулонный,0.4318181818181818,1.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.0,0.18181818181818182
румяный,0.6590909090909091,1.0,1.0,0.9090909090909091,0.0,0.16666666666666666,0.0,0.09090909090909091
рунный,0.34146341463414637,0.9318181818181818,0.3333333333333333,0.6363636363636364,0.0,0.36363636363636365,0.0,0.0
русоволосый,0.6590909090909091,1.0,1.0,1.0,0.0,0.08333333333333333,0.08333333333333333,0.1
русоголовый,0.6136363636363636,1.0,0.6666666666666666,0.9230769230769231,0.0,0.1,0.0,0.0
русый,0.7272727272727273,1.0,1.0,1.0,0.0,0.0,0.0,0.0
ручной,0.5,1.0,0.6666666666666666,1.0,0.09090909090909091,0.5,0.0,0.09090909090909091
ручьевой,0.4186046511627907,0.9772727272727273,0.6666666666666666,0.8333333333333334,0.36363636363636365,0.09090909090909091,0.36363636363636365,0.18181818181818182
рыбачий,0.4090909090909091,1.0,0.6666666666666666,0.8181818181818182,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.5
рыбий,0.5909090909090909,1.0,0.6666666666666666,0.5833333333333334,0.16666666666666666,0.4,1.0,0.9090909090909091
рыбный,0.5681818181818182,1.0,0.6666666666666666,0.9,0.09090909090909091,0.36363636363636365,0.9230769230769231,1.0
рыбоводный,0.3181818181818182,1.0,0.3333333333333333,0.45454545454545453,0.0,0.3,0.09090909090909091,0.36363636363636365
рыболовный,0.3409090909090909,1.0,0.3333333333333333,0.6666666666666666,0.0,0.6363636363636364,0.5454545454545454,0.3333333333333333
рыдающий,0.5454545454545454,1.0,0.6666666666666666,0.8333333333333334,0.6363636363636364,0.25,0.0,0.09090909090909091
рыжебородый,0.5909090909090909,1.0,0.6666666666666666,1.0,0.07692307692307693,0.0,0.0,0.0
рыжеволосый,0.6136363636363636,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0
рыжеусый,0.5909090909090909,1.0,0.6666666666666666,0.9090909090909091,0.09090909090909091,0.08333333333333333,0.0,0.0
рыжий,0.8181818181818182,1.0,1.0,1.0,0.09090909090909091,0.0,0.18181818181818182,0.0
рыжиковый,0.45454545454545453,1.0,0.6666666666666666,0.8181818181818182,0.0,0.09090909090909091,0.4166666666666667,0.09090909090909091
рысий,0.38636363636363635,1.0,0.6666666666666666,0.6153846153846154,0.18181818181818182,0.18181818181818182,0.0,0.3333333333333333
рысистый,0.4090909090909091,1.0,0.6666666666666666,0.6666666666666666,0.18181818181818182,0.09090909090909091,0.1,0.08333333333333333
рытый,0.4772727272727273,1.0,0.6666666666666666,0.9090909090909091,0.1,0.46153846153846156,0.0,0.0
рыхлый,0.7272727272727273,1.0,1.0,0.8181818181818182,0.08333333333333333,0.6363636363636364,0.36363636363636365,0.09090909090909091
рюкзачный,0.36363636363636365,1.0,0.3333333333333333,0.7,0.0,0.36363636363636365,0.0,0.0
рюмочный,0.38636363636363635,1.0,0.6666666666666666,0.9,0.36363636363636365,0.5454545454545454,0.18181818181818182,0.23076923076923078
рябинный,0.5909090909090909,1.0,0.6666666666666666,0.8333333333333334,0.0,0.4,0.8,0.5384615384615384
рябиновый,0.75,1.0,1.0,0.9,0.0,0.16666666666666666,0.9090909090909091,0.9166666666666666
рябой,0.5909090909090909,1.0,0.6666666666666666,0.9230769230769231,0.0,0.6,0.0,0.0
